"date","geography","value_type","value"
2020-08-05,"Midlands","hospital_prev",149
2020-08-05,"Midlands","icu_prev",13
2020-08-05,"North East and Yorkshire","hospital_prev",117
2020-08-05,"North East and Yorkshire","icu_prev",7
2020-08-05,"North West","hospital_prev",155
2020-08-05,"North West","icu_prev",13
2020-08-05,"South East","hospital_prev",81
2020-08-05,"South East","icu_prev",9
2020-08-05,"South West","hospital_prev",23
2020-08-05,"South West","icu_prev",0
2020-08-06,"East of England","hospital_inc",4
2020-08-06,"England","hospital_inc",52
2020-08-06,"London","hospital_inc",7
2020-08-06,"Midlands","hospital_inc",8
2020-08-06,"North East and Yorkshire","hospital_inc",15
2020-08-06,"North West","hospital_inc",13
2020-08-06,"South East","hospital_inc",2
2020-08-06,"South West","hospital_inc",3
2020-08-06,"East of England","hospital_prev",57
2020-08-06,"East of England","icu_prev",9
2020-08-06,"England","hospital_prev",630
2020-08-06,"England","icu_prev",61
2020-08-06,"London","hospital_prev",88
2020-08-06,"London","icu_prev",11
2020-08-06,"Midlands","hospital_prev",145
2020-08-06,"Midlands","icu_prev",14
2020-08-06,"North East and Yorkshire","hospital_prev",121
2020-08-06,"North East and Yorkshire","icu_prev",6
2020-08-06,"North West","hospital_prev",132
2020-08-06,"North West","icu_prev",13
2020-08-06,"South East","hospital_prev",68
2020-08-06,"South East","icu_prev",8
2020-08-06,"South West","hospital_prev",19
2020-08-06,"South West","icu_prev",0
2020-08-07,"East of England","hospital_inc",10
2020-08-07,"England","hospital_inc",60
2020-08-07,"London","hospital_inc",7
2020-08-07,"Midlands","hospital_inc",5
2020-08-07,"North East and Yorkshire","hospital_inc",11
2020-08-07,"North West","hospital_inc",17
2020-08-07,"South East","hospital_inc",6
2020-08-07,"South West","hospital_inc",4
2020-08-07,"East of England","hospital_prev",45
2020-08-07,"East of England","icu_prev",9
2020-08-07,"England","hospital_prev",581
2020-08-07,"England","icu_prev",57
2020-08-07,"London","hospital_prev",82
2020-08-07,"London","icu_prev",10
2020-08-07,"Midlands","hospital_prev",148
2020-08-07,"Midlands","icu_prev",10
2020-08-07,"North East and Yorkshire","hospital_prev",103
2020-08-07,"North East and Yorkshire","icu_prev",7
2020-08-07,"North West","hospital_prev",132
2020-08-07,"North West","icu_prev",13
2020-08-07,"South East","hospital_prev",54
2020-08-07,"South East","icu_prev",8
2020-08-07,"South West","hospital_prev",17
2020-08-07,"South West","icu_prev",0
2020-08-08,"East of England","hospital_inc",6
2020-08-08,"England","hospital_inc",78
2020-08-08,"London","hospital_inc",2
2020-08-08,"Midlands","hospital_inc",12
2020-08-08,"North East and Yorkshire","hospital_inc",8
2020-08-08,"North West","hospital_inc",41
2020-08-08,"South East","hospital_inc",7
2020-08-08,"South West","hospital_inc",2
2020-08-08,"East of England","hospital_prev",42
2020-08-08,"East of England","icu_prev",11
2020-08-08,"England","hospital_prev",510
2020-08-08,"England","icu_prev",55
2020-08-08,"London","hospital_prev",86
2020-08-08,"London","icu_prev",10
2020-08-08,"Midlands","hospital_prev",72
2020-08-08,"Midlands","icu_prev",5
2020-08-08,"North East and Yorkshire","hospital_prev",108
2020-08-08,"North East and Yorkshire","icu_prev",8
2020-08-08,"North West","hospital_prev",126
2020-08-08,"North West","icu_prev",14
2020-08-08,"South East","hospital_prev",58
2020-08-08,"South East","icu_prev",7
2020-08-08,"South West","hospital_prev",18
2020-08-08,"South West","icu_prev",0
2020-08-09,"East of England","hospital_inc",3
2020-08-09,"England","hospital_inc",53
2020-08-09,"London","hospital_inc",10
2020-08-09,"Midlands","hospital_inc",12
2020-08-09,"North East and Yorkshire","hospital_inc",14
2020-08-09,"North West","hospital_inc",10
2020-08-09,"South East","hospital_inc",4
2020-08-09,"South West","hospital_inc",0
2020-08-09,"East of England","hospital_prev",44
2020-08-09,"East of England","icu_prev",9
2020-08-09,"England","hospital_prev",489
2020-08-09,"England","icu_prev",56
2020-08-09,"London","hospital_prev",82
2020-08-09,"London","icu_prev",12
2020-08-09,"Midlands","hospital_prev",77
2020-08-09,"Midlands","icu_prev",6
2020-08-09,"North East and Yorkshire","hospital_prev",110
2020-08-09,"North East and Yorkshire","icu_prev",7
2020-08-09,"North West","hospital_prev",109
2020-08-09,"North West","icu_prev",14
2020-08-09,"South East","hospital_prev",48
2020-08-09,"South East","icu_prev",8
2020-08-09,"South West","hospital_prev",19
2020-08-09,"South West","icu_prev",0
2020-08-10,"East of England","hospital_inc",8
2020-08-10,"England","hospital_inc",50
2020-08-10,"London","hospital_inc",9
2020-08-10,"Midlands","hospital_inc",4
2020-08-10,"North East and Yorkshire","hospital_inc",10
2020-08-10,"North West","hospital_inc",11
2020-08-10,"South East","hospital_inc",4
2020-08-10,"South West","hospital_inc",4
2020-08-10,"East of England","hospital_prev",50
2020-08-10,"East of England","icu_prev",8
2020-08-10,"England","hospital_prev",587
2020-08-10,"England","icu_prev",60
2020-08-10,"London","hospital_prev",81
2020-08-10,"London","icu_prev",12
2020-08-10,"Midlands","hospital_prev",133
2020-08-10,"Midlands","icu_prev",9
2020-08-10,"North East and Yorkshire","hospital_prev",116
2020-08-10,"North East and Yorkshire","icu_prev",5
2020-08-10,"North West","hospital_prev",129
2020-08-10,"North West","icu_prev",18
2020-08-10,"South East","hospital_prev",59
2020-08-10,"South East","icu_prev",8
2020-08-10,"South West","hospital_prev",19
2020-08-10,"South West","icu_prev",0
2020-08-11,"East of England","hospital_inc",7
2020-08-11,"England","hospital_inc",63
2020-08-11,"London","hospital_inc",18
2020-08-11,"Midlands","hospital_inc",6
2020-08-11,"North East and Yorkshire","hospital_inc",14
2020-08-11,"North West","hospital_inc",13
2020-08-11,"South East","hospital_inc",3
2020-08-11,"South West","hospital_inc",2
2020-08-11,"East of England","hospital_prev",47
2020-08-11,"East of England","icu_prev",8
2020-08-11,"England","hospital_prev",543
2020-08-11,"England","icu_prev",63
2020-08-11,"London","hospital_prev",77
2020-08-11,"London","icu_prev",13
2020-08-11,"Midlands","hospital_prev",127
2020-08-11,"Midlands","icu_prev",9
2020-08-11,"North East and Yorkshire","hospital_prev",110
2020-08-11,"North East and Yorkshire","icu_prev",4
2020-08-11,"North West","hospital_prev",120
2020-08-11,"North West","icu_prev",21
2020-08-11,"South East","hospital_prev",47
2020-08-11,"South East","icu_prev",8
2020-08-11,"South West","hospital_prev",15
2020-08-11,"South West","icu_prev",0
2020-08-12,"East of England","hospital_inc",1
2020-08-12,"England","hospital_inc",51
2020-08-12,"London","hospital_inc",5
2020-08-12,"Midlands","hospital_inc",6
2020-08-12,"North East and Yorkshire","hospital_inc",13
2020-08-12,"North West","hospital_inc",9
2020-08-12,"South East","hospital_inc",13
2020-08-12,"South West","hospital_inc",4
2020-08-12,"East of England","hospital_prev",44
2020-08-12,"East of England","icu_prev",8
2020-08-12,"England","hospital_prev",515
2020-08-12,"England","icu_prev",68
2020-08-12,"London","hospital_prev",79
2020-08-12,"London","icu_prev",17
2020-08-12,"Midlands","hospital_prev",123
2020-08-12,"Midlands","icu_prev",9
2020-08-12,"North East and Yorkshire","hospital_prev",104
2020-08-12,"North East and Yorkshire","icu_prev",4
2020-08-12,"North West","hospital_prev",111
2020-08-12,"North West","icu_prev",23
2020-08-12,"South East","hospital_prev",39
2020-08-12,"South East","icu_prev",7
2020-08-12,"South West","hospital_prev",15
2020-08-12,"South West","icu_prev",0
2020-08-13,"East of England","hospital_inc",6
2020-08-13,"England","hospital_inc",60
2020-08-13,"London","hospital_inc",9
2020-08-13,"Midlands","hospital_inc",16
2020-08-13,"North East and Yorkshire","hospital_inc",6
2020-08-13,"North West","hospital_inc",12
2020-08-13,"South East","hospital_inc",10
2020-08-13,"South West","hospital_inc",1
2020-08-13,"East of England","hospital_prev",44
2020-08-13,"East of England","icu_prev",9
2020-08-13,"England","hospital_prev",533
2020-08-13,"England","icu_prev",64
2020-08-13,"London","hospital_prev",76
2020-08-13,"London","icu_prev",15
2020-08-13,"Midlands","hospital_prev",127
2020-08-13,"Midlands","icu_prev",8
2020-08-13,"North East and Yorkshire","hospital_prev",110
2020-08-13,"North East and Yorkshire","icu_prev",4
2020-08-13,"North West","hospital_prev",119
2020-08-13,"North West","icu_prev",19
2020-08-13,"South East","hospital_prev",42
2020-08-13,"South East","icu_prev",9
2020-08-13,"South West","hospital_prev",15
2020-08-13,"South West","icu_prev",0
2020-08-14,"East of England","hospital_inc",8
2020-08-14,"England","hospital_inc",55
2020-08-14,"London","hospital_inc",8
2020-08-14,"Midlands","hospital_inc",13
2020-08-14,"North East and Yorkshire","hospital_inc",8
2020-08-14,"North West","hospital_inc",7
2020-08-14,"South East","hospital_inc",9
2020-08-14,"South West","hospital_inc",2
2020-08-14,"East of England","hospital_prev",42
2020-08-14,"East of England","icu_prev",6
2020-08-14,"England","hospital_prev",525
2020-08-14,"England","icu_prev",63
2020-08-14,"London","hospital_prev",77
2020-08-14,"London","icu_prev",15
2020-08-14,"Midlands","hospital_prev",118
2020-08-14,"Midlands","icu_prev",9
2020-08-14,"North East and Yorkshire","hospital_prev",100
2020-08-14,"North East and Yorkshire","icu_prev",5
2020-08-14,"North West","hospital_prev",120
2020-08-14,"North West","icu_prev",18
2020-08-14,"South East","hospital_prev",50
2020-08-14,"South East","icu_prev",10
2020-08-14,"South West","hospital_prev",18
2020-08-14,"South West","icu_prev",0
2020-08-15,"East of England","hospital_inc",2
2020-08-15,"England","hospital_inc",38
2020-08-15,"London","hospital_inc",4
2020-08-15,"Midlands","hospital_inc",15
2020-08-15,"North East and Yorkshire","hospital_inc",8
2020-08-15,"North West","hospital_inc",4
2020-08-15,"South East","hospital_inc",3
2020-08-15,"South West","hospital_inc",2
2020-08-15,"East of England","hospital_prev",48
2020-08-15,"East of England","icu_prev",8
2020-08-15,"England","hospital_prev",508
2020-08-15,"England","icu_prev",68
2020-08-15,"London","hospital_prev",74
2020-08-15,"London","icu_prev",15
2020-08-15,"Midlands","hospital_prev",118
2020-08-15,"Midlands","icu_prev",9
2020-08-15,"North East and Yorkshire","hospital_prev",94
2020-08-15,"North East and Yorkshire","icu_prev",6
2020-08-15,"North West","hospital_prev",107
2020-08-15,"North West","icu_prev",21
2020-08-15,"South East","hospital_prev",50
2020-08-15,"South East","icu_prev",9
2020-08-15,"South West","hospital_prev",17
2020-08-15,"South West","icu_prev",0
2020-08-16,"East of England","hospital_inc",4
2020-08-16,"England","hospital_inc",39
2020-08-16,"London","hospital_inc",7
2020-08-16,"Midlands","hospital_inc",11
2020-08-16,"North East and Yorkshire","hospital_inc",7
2020-08-16,"North West","hospital_inc",3
2020-08-16,"South East","hospital_inc",5
2020-08-16,"South West","hospital_inc",2
2020-08-16,"East of England","hospital_prev",43
2020-08-16,"East of England","icu_prev",7
2020-08-16,"England","hospital_prev",511
2020-08-16,"England","icu_prev",69
2020-08-16,"London","hospital_prev",70
2020-08-16,"London","icu_prev",19
2020-08-16,"Midlands","hospital_prev",125
2020-08-16,"Midlands","icu_prev",7
2020-08-16,"North East and Yorkshire","hospital_prev",94
2020-08-16,"North East and Yorkshire","icu_prev",6
2020-08-16,"North West","hospital_prev",107
2020-08-16,"North West","icu_prev",20
2020-08-16,"South East","hospital_prev",49
2020-08-16,"South East","icu_prev",9
2020-08-16,"South West","hospital_prev",23
2020-08-16,"South West","icu_prev",1
2020-08-17,"East of England","hospital_inc",5
2020-08-17,"England","hospital_inc",46
2020-08-17,"London","hospital_inc",2
2020-08-17,"Midlands","hospital_inc",14
2020-08-17,"North East and Yorkshire","hospital_inc",8
2020-08-17,"North West","hospital_inc",9
2020-08-17,"South East","hospital_inc",5
2020-08-17,"South West","hospital_inc",3
2020-08-17,"East of England","hospital_prev",45
2020-08-17,"East of England","icu_prev",8
2020-08-17,"England","hospital_prev",505
2020-08-17,"England","icu_prev",67
2020-08-17,"London","hospital_prev",78
2020-08-17,"London","icu_prev",19
2020-08-17,"Midlands","hospital_prev",136
2020-08-17,"Midlands","icu_prev",6
2020-08-17,"North East and Yorkshire","hospital_prev",90
2020-08-17,"North East and Yorkshire","icu_prev",7
2020-08-17,"North West","hospital_prev",91
2020-08-17,"North West","icu_prev",17
2020-08-17,"South East","hospital_prev",47
2020-08-17,"South East","icu_prev",9
2020-08-17,"South West","hospital_prev",18
2020-08-17,"South West","icu_prev",1
2020-08-18,"East of England","hospital_inc",4
2020-08-18,"England","hospital_inc",56
2020-08-18,"London","hospital_inc",6
2020-08-18,"Midlands","hospital_inc",15
2020-08-18,"North East and Yorkshire","hospital_inc",10
2020-08-18,"North West","hospital_inc",10
2020-08-18,"South East","hospital_inc",6
2020-08-18,"South West","hospital_inc",5
2020-08-18,"East of England","hospital_prev",38
2020-08-18,"East of England","icu_prev",6
2020-08-18,"England","hospital_prev",481
2020-08-18,"England","icu_prev",64
2020-08-18,"London","hospital_prev",70
2020-08-18,"London","icu_prev",19
2020-08-18,"Midlands","hospital_prev",139
2020-08-18,"Midlands","icu_prev",6
2020-08-18,"North East and Yorkshire","hospital_prev",81
2020-08-18,"North East and Yorkshire","icu_prev",7
2020-08-18,"North West","hospital_prev",87
2020-08-18,"North West","icu_prev",16
2020-08-18,"South East","hospital_prev",48
2020-08-18,"South East","icu_prev",9
2020-08-18,"South West","hospital_prev",18
2020-08-18,"South West","icu_prev",1
2020-08-19,"East of England","hospital_inc",4
2020-08-19,"England","hospital_inc",58
2020-08-19,"London","hospital_inc",7
2020-08-19,"Midlands","hospital_inc",9
2020-08-19,"North East and Yorkshire","hospital_inc",5
2020-08-19,"North West","hospital_inc",22
2020-08-19,"South East","hospital_inc",7
2020-08-19,"South West","hospital_inc",4
2020-08-19,"East of England","hospital_prev",40
2020-08-19,"East of England","icu_prev",6
2020-08-19,"England","hospital_prev",460
2020-08-19,"England","icu_prev",63
2020-08-19,"London","hospital_prev",65
2020-08-19,"London","icu_prev",15
2020-08-19,"Midlands","hospital_prev",133
2020-08-19,"Midlands","icu_prev",7
2020-08-19,"North East and Yorkshire","hospital_prev",80
2020-08-19,"North East and Yorkshire","icu_prev",7
2020-08-19,"North West","hospital_prev",83
2020-08-19,"North West","icu_prev",18
2020-08-19,"South East","hospital_prev",44
2020-08-19,"South East","icu_prev",8
2020-08-19,"South West","hospital_prev",15
2020-08-19,"South West","icu_prev",2
